,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.00177798429936,0.0,0.00722745066132,0.0,-0.0132910108028,0.0215153563829,0.0255024795034,0.0259188256088,0.0481058664134,0.0423019804299,0.0447838005457,0.0113471851665,0.00494803018037,0.0,0.0103073614406
1,0.0018002091031,0.0,0.00722745066132,0.0,0.0110650260834,0.0215153563829,0.0255024795034,0.0259188256088,0.0481058664134,0.0423019804299,0.0447838005457,0.0113471851665,0.00494803018037,0.0,0.0103073614406
2,0.00182243390684,0.0,0.00722745066132,0.0,0.0129275847261,0.0215153563829,0.0255024795034,0.0259188256088,0.0481058664134,0.0423019804299,0.0447838005457,0.0113471851665,0.00494803018037,0.0,0.0103073614406
3,0.00184465871058,0.0,0.00722745066132,0.0,0.00205076143246,0.0215153563829,0.0255024795034,0.0259188256088,0.0481058664134,0.0423019804299,0.0447838005457,0.0113471851665,0.00494803018037,0.0,0.0103073614406
4,0.00186688351432,0.0,0.00722745066132,0.0,-0.0132910108028,0.0215153563829,0.0255024795034,0.0259188256088,0.0481058664134,0.0423019804299,0.0447838005457,0.0113471851665,0.00494803018037,0.0,0.0103073614406
5,0.00188910831807,0.0,0.0029034397059,0.0,-0.000804729169699,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
6,0.00191133312181,0.0,0.0029034397059,0.0,0.0024336567632,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
7,0.00193355792555,0.0,0.0029034397059,0.0,0.00249855427689,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
8,0.00195578272929,0.0,0.0029034397059,0.0,0.00211565894615,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
9,0.00197800753303,0.0,0.0029034397059,0.0,0.00153158132298,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
10,0.00200023233678,0.0,0.0029034397059,0.0,0.0131222772672,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
11,0.00202245714052,0.0,0.0029034397059,0.0,-0.0107470282663,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
12,0.00204468194426,0.0,0.0029034397059,0.0,0.00406907410808,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
13,0.002066906748,0.0,0.0029034397059,0.0,0.00530861661947,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
14,0.00208913155174,0.0,0.0029034397059,0.0,0.0132845210514,0.000785687738501,0.00019200952442,0.000334197609205,0.00054558715255,0.000734776174829,0.000822863361001,0.000346229682631,0.0123700754509,0.0,0.0103073614406
15,0.00211135635549,0.0,0.00513911715015,0.0,0.00425727689776,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
16,0.00213358115923,0.0,0.00513911715015,0.0,0.0122266915783,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
17,0.00215580596297,0.0,0.00513911715015,0.0,0.00762545785804,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
18,0.00217803076671,0.0,0.00513911715015,0.0,0.00194692541056,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
19,0.00220025557045,0.0,0.00513911715015,0.0,0.00325785518701,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
20,0.00222248037419,0.0,0.00513911715015,0.0,0.0132845210514,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
21,0.00224470517794,0.0,0.00513911715015,0.0,0.00660007714181,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
22,0.00226692998168,0.0,0.00513911715015,0.0,0.00531510637084,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
23,0.00228915478542,0.0,0.00513911715015,0.0,0.00107080897581,0.00322809886855,0.00395036039413,0.00506898087848,0.00549967732196,0.00331664411732,0.00372713366976,0.00190737874199,0.0123700754509,0.0,0.0103073614406
